video_url,author,comment,likes,time,clean_comment,sentiment
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Buya-d1m,huh,0,7 hari yang lalu,huh,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Buya-d1m,huh,0,7 hari yang lalu,huh,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@polkka26,"the prices are never going down even if ram production stabilizes for demand. People already showed they are willing to pay the shortage prices, no point in going back to old prices. We lived in a gold era and that is never going back, best scenario is that the prices stay like that long term so they don’t rise up with future inflation for a couple of years",0,7 hari yang lalu,prices going ram production stabilizes demand people showed willing pay shortage prices point going old prices lived gold era going best scenario prices stay like long term don t rise future inflation couple years,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Morden97,AI sucks,0,7 hari yang lalu,ai sucks,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@w_in_the_chatt,better we call hyperinflation,0,7 hari yang lalu,better hyperinflation,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@chingompiew1,Keeping an eye on it means when you finally blink it'll be too late.,0,7 hari yang lalu,keeping eye means finally blink ll late,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@jronmantech,Look at the Mac mini again it got a storage downgrade. You can now get 256GB of storage on the mini again……..,0,7 hari yang lalu,look mac mini got storage downgrade gb storage mini,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@MagicWolfGr,Time to start moving back to Windows or even Linux,0,7 hari yang lalu,time start moving windows linux,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@SerendipitousProducts,Why is Apple not making their own memory?  At this point they should be doing their own thing.,0,7 hari yang lalu,apple making memory point doing thing,Positive
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@noemi9798,Does anyone know when they’re supposed to increase the iPhone prices?,0,7 hari yang lalu,does know supposed increase iphone prices,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@planetdee3587,I wanted a M4 Air (base) but could not get it and my cousin said dont worry it wont go up in price.  Not only did it go up in price but it then was replaced.  😢,0,7 hari yang lalu,wanted m air base cousin said dont worry wont price did price replaced,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@BlackGold3000,"Apple has billions on the bank, im not lying, 68,5 billion in cash. They couldve taken the hit. Im telling you apple will fall, this is just arrogance.",0,7 hari yang lalu,apple billions bank im lying billion cash couldve taken hit im telling apple fall just arrogance,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@lilbrownSambo,"Didn’t Micron just sign a deal to maintain the current high memory prices for the next five years, despite any shortages?",0,7 hari yang lalu,didn t micron just sign deal maintain current high memory prices years despite shortages,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@StevenWalker-n3q,Even for $599 that was a bunch of bullshit back from 2006. Who in their right mind is going to buy it now?,0,7 hari yang lalu,bunch bullshit right mind going buy,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@billymania11,We saw what businesses did after Covid. They kept prices high and never lowered them. Us consumers noticed that.,111,7 hari yang lalu,saw businesses did covid kept prices high lowered consumers noticed,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@noise.s,They may have reasons but they are never temporary,0,7 hari yang lalu,reasons temporary,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@piggymia54,"I knew price hikes were coming, but I'm so upset that they announced them right as they should have been announcing back to school sales. Maybe im foolish but i thought they'd start BTS first and have been waiting to buy the new laptop+ipad i need for school",0,7 hari yang lalu,knew price hikes coming m upset announced right announcing school sales maybe im foolish thought d start bts waiting buy new laptop ipad need school,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@marcos38801,They didn’t increase phone prices to save face. But I’m certain they mapped it out and spread the cost of phone price increases to the other devices. That’s crazy to see 15% price increase for literally no added value lol.,0,7 hari yang lalu,didn t increase phone prices save face m certain mapped spread cost phone price increases devices s crazy price increase literally added value lol,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@johnstarfire,say if til now we had more pro than cons for Ai,0,7 hari yang lalu,say til pro cons ai,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@LjDeVv,"GTFO, that's insane. They are already making  SO much money. Apple died with Steve anyway.",0,7 hari yang lalu,gtfo s insane making money apple died steve,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@xpnut,This prices will never go back to normal they will only increase,0,7 hari yang lalu,prices normal increase,Positive
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Yidana,Yet we still shopped and that’s why it worked,2,2 hari yang lalu,shopped s worked,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@JustAnIdiot6969,do you know how much ram costs?,0,7 hari yang lalu,know ram costs,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@universecreator1,All just a way of them increasing prices for profit. Ridiculous.,0,7 hari yang lalu,just way increasing prices profit ridiculous,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@lapiswolf2780,I see no difference. They were already hiked.,0,7 hari yang lalu,difference hiked,Positive
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@gobogeek,Apple made 119 billion last year in profits.  This is nothing more than corporate greed.  I am glad I left Apple.,0,7 hari yang lalu,apple billion year profits corporate greed glad left apple,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Mainyehc,"This, if anything, makes me want to boycott the living sh*t out of LLMs and anything AI-generated even more.",0,7 hari yang lalu,makes want boycott living sh t llms ai generated,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@JimmyRobinsonNZ,"Considering companies like TSMC are saying they basically have at least 3x demand for what they can supply for the next 2+ years, I can't see this improving anytime soon, if ever..",0,7 hari yang lalu,considering companies like tsmc saying basically x demand supply years t improving anytime soon,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@SLYCENDYCEmakesaMOVIE,Thank goodness I bought my MacBook Pro Max Chip last week!,0,7 hari yang lalu,thank goodness bought macbook pro max chip week,Positive
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@AintImpressed,I wouldn't mind if AI was just made illegal entirely.,0,7 hari yang lalu,wouldn t mind ai just illegal entirely,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@dddwoni,"Just don’t buy any of them, it’s that simple, if you need a device find a used one… You know no one forces you to buy them and if you don’t buy them they will think twice about raising costs like that.",0,7 hari yang lalu,just don t buy s simple need device used know forces buy don t buy think twice raising costs like,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@xeonplaylist,"Apple's temporary price increase 

Before they increase again",2,7 hari yang lalu,apple s temporary price increase increase,Positive
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@theeyx,Is there any information on if and / or when this will hit Germany as well?,0,7 hari yang lalu,information hit germany,Positive
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Bitcoin_King-kn8tr,What does this do for the second hand market? Will prices adjust upwards?,0,7 hari yang lalu,does second hand market prices adjust upwards,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@OrangeCAT-o5i,f*ck ai . but i need chatgpt for my work 😭,0,7 hari yang lalu,f ck ai need chatgpt work,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@mrrizov93,Why increase temporary for year two when people will be already ok with the new prices :),0,7 hari yang lalu,increase temporary year people ok new prices,Positive
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@realmellowfellow,Time for a cyberdeck.,0,7 hari yang lalu,time cyberdeck,Positive
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@k17741,We aren’t angry enough about what’s going on. Not just Apple. Big Tech.,0,7 hari yang lalu,aren t angry s going just apple big tech,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@bobbyjkeel,"But I suppose my question is, if the price of ram or memory is so high now, why did the trade in values not go back up.",0,7 hari yang lalu,suppose question price ram memory high did trade values,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@bobbyjkeel,"Yeh, I was about to upgrade my Mac, then the trade in was decreased. So I was like well I guess in keeping that now. Then I was gonna upgrade and saw that the price was increased, so I was like ok, maybe I’ll try a different company.",0,7 hari yang lalu,yeh upgrade mac trade decreased like guess keeping gonna upgrade saw price increased like ok maybe ll try different company,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@smog118,Gotta' love something designed to theoretically make your life better actually make your life measurably worse.,0,7 hari yang lalu,gotta love designed theoretically make life better actually make life measurably worse,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@ThisHourRadio,This likely wont work in the long run. Consumers are squeezed. They will lose more within a year than the revenue they generate from the price hikes.,1,7 hari yang lalu,likely wont work long run consumers squeezed lose year revenue generate price hikes,Positive
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@ramimxss,"Thank not just the AI bandwagon but also the greed of these companies who make RAMs like Samsung, SK Hynix and Micron.",0,7 hari yang lalu,thank just ai bandwagon greed companies make rams like samsung sk hynix micron,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@gaztambo139,"So indirectly, AI is making computing a domain for just the wealthy ?

Perhaps Apple should get into the RAM manufacturing market, like their competitor Samsung. I think whether this is currently an AI bubble or not, the long term future  of AI and AGI (and computing generally) will involve exponentially more RAM.",0,7 hari yang lalu (diedit),indirectly ai making computing domain just wealthy apple ram manufacturing market like competitor samsung think currently ai bubble long term future ai agi computing generally involve exponentially ram,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Knight3434,Had AI actually improved anyone’s life? Or has it just made everything shittier?,0,7 hari yang lalu,ai actually improved s life just shittier,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Bou89,If only they can make a substitute to RAM and Flash storage.,0,7 hari yang lalu,make substitute ram flash storage,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@marat877,I hate Ai. 90% of RAM and GPU used for Dara Centers are used to generate stupid kittens and memes. We wouldn’t have face these problems if Ai was available only for professional tasks,0,7 hari yang lalu,hate ai ram gpu used dara centers used generate stupid kittens memes wouldn t face problems ai available professional tasks,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@linslins4860,When you increase price of things thats already reached its peak.,0,7 hari yang lalu,increase price things thats reached peak,Positive
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@chillax4,Increasing the price of already overpriced products.... great move... hope they get more customers,0,7 hari yang lalu,increasing price overpriced products great hope customers,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@banboolol,"Damn it was about time the ram prices would catch up to Apple 😢
I do remember them having a ram contract with a manufacturer until I think 2028 or something like that(correct me if I’m wrong) 
But man this is nuts",0,7 hari yang lalu,damn time ram prices catch apple remember having ram contract manufacturer think like correct m wrong man nuts,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@rohansully584,"Thanks AI 👏👎
The slop nobody wanted",0,7 hari yang lalu,thanks ai slop wanted,Positive
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@FearlessUntamed,Thank God I bought the Mac book Air M5 3 weeks ago. Insanity.,0,7 hari yang lalu,thank god bought mac book air m weeks ago insanity,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@avinash8902,"Trump be like - did i make u ppl 
Satisfy😂",0,7 hari yang lalu,trump like did make u ppl satisfy,Positive
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@fuzzydark1395,"It’s realistically the best case scenario possible for the current context, knowing Apple, it could’ve been way worse..",0,7 hari yang lalu,s realistically best case scenario possible current context knowing apple ve way worse,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@marky3609,What about the iPad Mini?,0,7 hari yang lalu,ipad mini,Negative
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Michael-Nerd,Yeah... These prices are here to stay. I can't imagine them lowering prices back to pre AI standards even if memory is ever becoming cheap again. The margins would be too sweet for any CEO.,0,7 hari yang lalu,yeah prices stay t imagine lowering prices pre ai standards memory cheap margins sweet ceo,Negative
